2 3
2 4
4.5 3
2 3

4.5 4
2 4
4.5 3
4.5 4

4.5 3
4.5 4
7 3
4.5 3

7 4
4.5 4
7 3
7 4

2 4
2 5
4.5 4
2 4

4.5 5
2 5
4.5 4
4.5 5

4.5 4
4.5 5
7 4
4.5 4

7 5
4.5 5
7 4
7 5

2 5
2 6
4.5 5
2 5

4.5 6
2 6
4.5 5
4.5 6

4.5 5
4.5 6
7 5
4.5 5

7 6
4.5 6
7 5
7 6

